isFraud,TransactionAmt,OperatingSystemVersion,BrowserVersion,ProductCode,CardNetwork,CardType,EmailDomainPayer,EmailDomainReceiver,OperatingSystemName,BrowserName
0,100.0,11.1,11.0,R,visa,debit,gmail.com,gmail.com,iOS,mobile safari
0,50.0,7,11.0,H,visa,credit,anonymous.com,,Windows,ie
0,38.427,,62.0,C,visa,debit,anonymous.com,anonymous.com,,chrome
0,47.128,,62.0,C,visa,credit,hotmail.com,hotmail.com,,chrome
0,15.0,10,62.0,S,visa,debit,,gmail.com,Windows,chrome
0,50.0,7,62.0,R,discover,credit,hotmail.com,hotmail.com,Windows,chrome
0,50.0,7,62.0,R,discover,credit,hotmail.com,hotmail.com,Windows,chrome
0,50.0,7,62.0,R,discover,credit,hotmail.com,hotmail.com,Windows,chrome
0,9.546,,11.0,C,visa,debit,gmail.com,gmail.com,,mobile safari
0,50.0,10,11.0,S,visa,credit,,live.com,Windows,ie
0,50.0,11.1,11.0,H,visa,debit,gmail.com,,iOS,mobile safari
0,50.0,11.1,11.0,H,visa,credit,comcast.net,,iOS,mobile safari
0,50.0,,11.0,R,discover,credit,hotmail.com,hotmail.com,,ie
0,25.0,10,62.0,S,visa,debit,,hotmail.com,Windows,chrome
1,450.0,11.1,11.0,H,visa,credit,gmail.com,gmail.com,iOS,mobile safari
0,200.0,,49.0,R,mastercard,credit,gmail.com,gmail.com,Windows Vista,chrome
1,450.0,11.1,11.0,H,visa,credit,gmail.com,gmail.com,iOS,mobile safari
0,100.0,,11.0,R,visa,credit,anonymous.com,anonymous.com,,ie
0,35.0,11.0,11.0,H,visa,debit,gmail.com,aol.com,iOS,mobile safari
0,100.0,7,11.0,H,visa,debit,yahoo.com,,Windows,ie
0,75.0,11.1,,H,visa,credit,gmail.com,yahoo.com,iOS,mobile safari generic
0,40.0,10.3,10.0,H,visa,debit,gmail.com,,iOS,mobile safari
0,100.0,,,S,visa,credit,,yahoo.com,,
0,15.77,,11.0,C,visa,debit,gmail.com,gmail.com,,ie
0,50.0,10,62.0,R,mastercard,credit,anonymous.com,anonymous.com,Windows,chrome
0,25.0,10,15.0,S,visa,credit,,gmail.com,Windows,edge
0,50.0,7,62.0,R,discover,credit,hotmail.com,hotmail.com,Windows,chrome
0,4.471,,62.0,C,mastercard,credit,hotmail.com,hotmail.com,,chrome
0,50.0,10,62.0,R,mastercard,credit,anonymous.com,anonymous.com,Windows,chrome
0,75.0,7.0,6.2,H,visa,debit,verizon.net,,Android,samsung browser
0,50.0,7,62.0,R,discover,credit,hotmail.com,hotmail.com,Windows,chrome
0,75.0,7.0,6.2,H,visa,debit,verizon.net,,Android,samsung browser
0,170.384,,11.0,C,visa,debit,gmail.com,gmail.com,,mobile safari
0,75.0,10,62.0,S,visa,credit,,gmail.com,Windows,chrome
0,75.0,10,14.0,S,visa,credit,,comcast.net,Windows,edge
0,50.0,7,62.0,R,discover,credit,hotmail.com,hotmail.com,Windows,chrome
0,50.0,7,62.0,H,visa,debit,gmail.com,,Windows,chrome
0,50.0,10.11,62.0,H,visa,credit,gmail.com,,Mac OS X,chrome
0,150.0,7,11.0,H,visa,debit,hotmail.com,,Windows,ie
0,150.0,10,62.0,R,american express,credit,anonymous.com,anonymous.com,Windows,chrome
0,50.0,7,62.0,H,mastercard,credit,cox.net,,Windows,chrome
0,100.0,7,62.0,R,american express,credit,anonymous.com,aol.com,Windows,chrome
0,100.0,,,R,visa,credit,anonymous.com,anonymous.com,Windows Vista,ie
0,100.0,7,11.0,R,visa,debit,anonymous.com,anonymous.com,Windows,ie
0,50.0,,11.0,R,discover,credit,hotmail.com,hotmail.com,,ie
0,200.0,7,57.0,R,mastercard,credit,juno.com,juno.com,Windows,firefox
0,100.0,10.12,62.0,H,visa,credit,gmail.com,,Mac OS X,chrome
0,75.0,7.0,6.2,H,visa,debit,verizon.net,,Android,samsung browser
0,75.0,7.0,6.2,H,visa,credit,verizon.net,,Android,samsung browser
0,200.0,10.3,10.0,R,american express,credit,bellsouth.net,verizon.net,iOS,mobile safari
0,30.089,,49.0,C,visa,debit,hotmail.com,hotmail.com,,chrome
0,150.0,10.13,,H,visa,credit,gmail.com,,Mac OS X,safari generic
0,50.0,8.1,62.0,H,visa,credit,comcast.net,,Windows,chrome
0,200.0,10.3,10.0,R,american express,credit,bellsouth.net,verizon.net,iOS,mobile safari
0,25.0,10,16.0,H,visa,credit,hotmail.com,,Windows,edge
0,50.0,7,62.0,H,visa,credit,gmail.com,,Windows,chrome
0,15.0,10.11,61.0,H,mastercard,credit,icloud.com,,Mac OS X,chrome
0,25.0,10,62.0,S,visa,credit,,optonline.net,Windows,chrome
0,50.0,10,62.0,H,visa,credit,sbcglobal.net,,Windows,chrome
0,200.0,7,62.0,R,mastercard,debit,anonymous.com,anonymous.com,Windows,chrome
0,25.0,10,62.0,S,visa,credit,,optonline.net,Windows,chrome
0,50.0,10,62.0,H,mastercard,debit,gmail.com,,Windows,chrome
0,17.764,,11.0,C,visa,debit,gmail.com,gmail.com,,ie
0,27.31,,62.0,C,visa,debit,gmail.com,gmail.com,,chrome
0,15.226,,62.0,C,visa,debit,gmail.com,gmail.com,,chrome
0,50.0,11.1,11.0,H,visa,debit,gmail.com,,iOS,mobile safari
0,27.31,,62.0,C,visa,debit,gmail.com,gmail.com,,chrome
0,27.31,,62.0,C,visa,debit,gmail.com,gmail.com,,chrome
0,250.0,,11.0,R,visa,credit,yahoo.com,yahoo.com,,ie
0,150.0,11.0,11.0,R,mastercard,credit,me.com,comcast.net,iOS,mobile safari
1,40.24,,62.0,C,visa,credit,hotmail.com,hotmail.com,,chrome
0,113.952,,14.0,C,visa,credit,anonymous.com,anonymous.com,,edge
0,50.0,10,15.0,H,visa,debit,hotmail.com,,Windows,edge
0,27.31,,62.0,C,visa,debit,gmail.com,gmail.com,,chrome
0,250.0,7,62.0,R,visa,debit,gmail.com,anonymous.com,Windows,chrome
0,127.365,,57.0,C,mastercard,credit,hotmail.com,hotmail.com,,firefox
0,20.18,,11.0,C,mastercard,debit,outlook.com,outlook.com,,mobile safari
0,5.0,7,62.0,S,visa,debit,,comcast.net,Windows,chrome
0,50.0,10,11.0,H,visa,debit,yahoo.com,,Windows,ie
0,50.0,10,15.0,S,visa,debit,,aol.com,Windows,edge
0,100.0,10.11,57.0,H,visa,credit,comcast.net,,Mac OS X,firefox
0,25.0,10,62.0,H,visa,credit,gmail.com,,Windows,chrome
0,100.0,10,57.0,H,mastercard,debit,gmail.com,,Windows,firefox
0,50.0,10,57.0,S,visa,credit,,gmail.com,Windows,firefox
0,100.0,7,62.0,R,visa,credit,charter.net,gmail.com,Windows,chrome
0,100.0,7,11.0,R,visa,debit,anonymous.com,anonymous.com,Windows,ie
0,31.418,,11.0,C,visa,credit,gmail.com,gmail.com,,mobile safari
1,250.0,7.0,6.2,R,mastercard,debit,gmail.com,gmail.com,Android,samsung browser
0,64.649,,62.0,C,mastercard,debit,hotmail.com,hotmail.com,,chrome
0,20.0,7,11.0,S,american express,credit,,anonymous.com,Windows,ie
0,75.0,,52.0,H,visa,credit,verizon.net,,Windows Vista,firefox
0,25.0,10.10,61.0,H,visa,credit,anonymous.com,,Mac OS X,chrome
0,100.0,10.13,,H,visa,credit,verizon.net,,Mac OS X,safari generic
0,50.0,11.1,11.0,H,mastercard,debit,gmail.com,,iOS,mobile safari
0,43.382,,60.0,C,visa,credit,gmail.com,gmail.com,,chrome
0,50.0,7,62.0,H,visa,debit,gmail.com,,Windows,chrome
0,16.918,,62.0,C,visa,debit,hotmail.com,hotmail.com,,chrome
0,40.0,7,62.0,H,visa,debit,gmail.com,,Windows,chrome
0,5.0,10.12,57.0,S,visa,credit,,gmail.com,Mac OS X,firefox
0,30.0,10,15.0,H,mastercard,credit,anonymous.com,,Windows,edge
0,120.0,11.1,11.0,H,visa,debit,gmail.com,gmail.com,iOS,mobile safari
0,110.0,10,11.0,S,visa,credit,,hotmail.com,Windows,ie
0,120.0,11.1,11.0,H,visa,credit,gmail.com,gmail.com,iOS,mobile safari
0,29.969,,4.0,C,visa,credit,outlook.com,outlook.com,,android webview
0,50.0,10.3,10.0,H,visa,debit,anonymous.com,,iOS,mobile safari
0,50.0,10.3,10.0,H,visa,debit,anonymous.com,,iOS,mobile safari
0,100.0,11.1,,R,visa,debit,gmail.com,anonymous.com,iOS,mobile safari generic
0,50.0,7,62.0,H,visa,debit,cox.net,gmail.com,Windows,chrome
0,200.0,7,11.0,R,visa,credit,anonymous.com,anonymous.com,Windows,ie
0,100.0,11.1,11.0,R,mastercard,credit,yahoo.com,gmail.com,iOS,mobile safari
0,100.0,,11.0,R,visa,debit,gmail.com,anonymous.com,,ie
0,150.0,10.12,,R,visa,debit,gmail.com,gmail.com,Mac OS X,safari generic
0,20.0,,,H,visa,debit,hotmail.com,hotmail.com,,chrome
0,25.0,7,11.0,H,visa,credit,anonymous.com,,Windows,ie
0,250.0,10,15.0,R,visa,credit,hotmail.com,hotmail.com,Windows,edge
0,150.0,11.1,11.0,H,visa,credit,cox.net,,iOS,mobile safari
0,120.0,11.1,11.0,H,visa,credit,gmail.com,gmail.com,iOS,mobile safari
0,75.0,11.1,11.0,H,visa,credit,gmail.com,gmail.com,iOS,mobile safari
0,50.0,10,62.0,H,mastercard,debit,gmail.com,gmail.com,Windows,chrome
0,50.0,10.9,,H,mastercard,credit,hotmail.com,gmail.com,Mac OS X,safari generic
0,25.981,,62.0,C,visa,debit,hotmail.com,hotmail.com,,chrome
0,50.0,10,14.0,S,discover,credit,,,Windows,edge
0,18.005,,62.0,C,mastercard,credit,hotmail.com,hotmail.com,,chrome
0,100.0,11.1,11.0,R,visa,credit,gmail.com,gmail.com,iOS,mobile safari
0,50.0,7,62.0,R,american express,credit,anonymous.com,anonymous.com,Windows,chrome
0,10.936,,62.0,C,visa,debit,hotmail.com,hotmail.com,,chrome
0,100.0,7,62.0,R,visa,debit,anonymous.com,anonymous.com,Windows,chrome
0,8.7,,62.0,C,visa,debit,gmail.com,gmail.com,,chrome
0,100.0,11.1,,R,visa,debit,gmail.com,anonymous.com,iOS,mobile safari generic
0,50.0,7,62.0,H,mastercard,debit,anonymous.com,,Windows,chrome
0,80.0,10,15.0,S,visa,debit,,anonymous.com,Windows,edge
0,100.0,10,11.0,H,visa,credit,yahoo.com,,Windows,ie
0,100.0,10,62.0,S,mastercard,credit,,anonymous.com,Windows,chrome
0,100.0,10.12,,H,visa,debit,anonymous.com,gmail.com,Mac OS X,safari generic
0,500.0,7,11.0,R,visa,debit,anonymous.com,anonymous.com,Windows,ie
0,100.0,10.12,,H,visa,debit,anonymous.com,gmail.com,Mac OS X,safari generic
0,200.0,10.3,62.0,H,mastercard,credit,gmail.com,,iOS,chrome
0,100.0,10,62.0,R,visa,credit,gmail.com,gmail.com,Windows,chrome
0,12.326,,57.0,C,mastercard,debit,gmail.com,gmail.com,,firefox
0,100.0,10,57.0,S,visa,credit,,outlook.com,Windows,firefox
0,100.0,10.12,,H,visa,debit,anonymous.com,gmail.com,Mac OS X,safari generic
0,28.76,,62.0,C,visa,debit,gmail.com,gmail.com,,chrome
0,25.0,10,62.0,R,visa,debit,anonymous.com,anonymous.com,Windows,chrome
0,28.76,,62.0,C,visa,credit,gmail.com,gmail.com,,chrome
0,10.0,10,62.0,S,mastercard,debit,,yahoo.com,Windows,chrome
0,100.0,10,57.0,S,visa,credit,,outlook.com,Windows,firefox
0,100.0,10,57.0,S,visa,credit,,outlook.com,Windows,firefox
0,100.0,10,57.0,S,visa,credit,,outlook.com,Windows,firefox
0,100.0,10,57.0,S,visa,credit,,outlook.com,Windows,firefox
0,100.0,10,57.0,S,visa,credit,,outlook.com,Windows,firefox
0,25.0,,,H,visa,credit,gmail.com,,,
0,100.0,10,57.0,S,visa,credit,,outlook.com,Windows,firefox
0,100.0,10,57.0,S,visa,credit,,outlook.com,Windows,firefox
0,100.0,10,57.0,S,visa,credit,,outlook.com,Windows,firefox
0,100.0,10,57.0,S,visa,credit,,outlook.com,Windows,firefox
0,25.0,,,H,visa,credit,anonymous.com,anonymous.com,Mac,safari generic
0,100.0,10,57.0,S,visa,credit,,outlook.com,Windows,firefox
0,25.0,8.0,,H,visa,debit,gmail.com,,Android,
0,75.0,10.12,,S,american express,credit,,anonymous.com,Mac OS X,safari generic
0,100.0,10,11.0,H,mastercard,debit,gmail.com,,Windows,ie
0,15.0,10.11,56.0,S,visa,debit,,gmail.com,Mac OS X,firefox
0,16.555,,,C,visa,credit,gmx.de,gmx.de,,
0,100.0,10,16.0,H,mastercard,credit,sbcglobal.net,,Windows,edge
1,100.0,,62.0,S,discover,credit,,gmail.com,Android,chrome
0,125.0,10,14.0,R,visa,debit,anonymous.com,anonymous.com,Windows,edge
0,50.0,10.3,10.0,H,mastercard,credit,anonymous.com,,iOS,mobile safari
0,150.0,10.10,,H,american express,credit,aol.com,aol.com,Mac OS X,safari generic
0,13.534,,62.0,C,visa,debit,hotmail.com,hotmail.com,,chrome
0,100.0,8.1,62.0,H,visa,credit,me.com,,Windows,chrome
0,100.0,10.13,,R,mastercard,credit,gmail.com,gmail.com,Mac OS X,safari generic
0,100.0,8.1,62.0,H,visa,credit,me.com,,Windows,chrome
0,25.0,10,62.0,S,visa,credit,,aim.com,Windows,chrome
0,125.0,10,11.0,R,american express,credit,anonymous.com,anonymous.com,Windows,ie
0,74.921,,62.0,C,visa,debit,yahoo.com.mx,yahoo.com.mx,,chrome
0,30.814,,62.0,C,visa,credit,gmail.com,gmail.com,,chrome
0,14.501,,62.0,C,mastercard,debit,gmail.com,gmail.com,,chrome
0,50.0,7,11.0,H,visa,debit,gmail.com,,Windows,ie
0,75.0,7,62.0,H,mastercard,debit,hotmail.com,,Windows,chrome
0,25.0,7,62.0,H,mastercard,debit,hotmail.com,gmail.com,Windows,chrome
0,100.0,10.12,62.0,R,american express,credit,anonymous.com,anonymous.com,Mac OS X,chrome
0,25.0,10,62.0,H,visa,credit,hotmail.com,,Windows,chrome
0,63.441,,62.0,C,mastercard,debit,hotmail.com,hotmail.com,,chrome
0,50.0,10,15.0,S,visa,credit,,yahoo.com,Windows,edge
0,250.0,10.13,,R,visa,credit,gmail.com,gmail.com,Mac OS X,safari generic
0,15.0,10.2,10.0,H,visa,debit,yahoo.com,yahoo.com,iOS,mobile safari
0,59.816,,,C,mastercard,credit,icloud.com,icloud.com,,safari generic
0,50.0,10,11.0,H,mastercard,credit,anonymous.com,gmail.com,Windows,ie
0,35.648,,62.0,C,mastercard,debit,hotmail.com,hotmail.com,,chrome
0,22.537,,62.0,C,mastercard,debit,anonymous.com,anonymous.com,,chrome
0,13.655,,15.0,C,visa,debit,hotmail.com,hotmail.com,,edge
0,125.0,7.0,62.0,H,mastercard,credit,yahoo.com,yahoo.com,Android,chrome
0,100.0,10,15.0,S,mastercard,debit,,msn.com,Windows,edge
0,12.688,,62.0,C,mastercard,credit,live.com,live.com,,chrome
0,50.0,11.0,11.0,H,visa,credit,yahoo.com,,iOS,mobile safari
0,100.0,,11.0,R,visa,credit,aol.com,aol.com,,ie
0,150.0,7,11.0,R,visa,credit,anonymous.com,anonymous.com,Windows,ie
0,59.816,,,C,mastercard,credit,icloud.com,icloud.com,,safari generic
0,13.292,,57.0,C,mastercard,debit,hotmail.com,hotmail.com,,chrome
0,100.0,10,62.0,H,visa,debit,live.com,,Windows,chrome
0,50.0,7,62.0,H,visa,credit,gmail.com,,Windows,chrome
0,75.0,10,11.0,S,visa,credit,,hotmail.com,Windows,ie
0,131.232,,56.0,C,mastercard,debit,gmail.com,gmail.com,,chrome
0,200.0,11.1,11.0,R,visa,debit,gmail.com,gmail.com,iOS,mobile safari
0,23.926,,,C,mastercard,credit,icloud.com,icloud.com,,safari generic
0,50.0,7,11.0,H,visa,credit,gmail.com,,Windows,ie
0,23.926,,,C,mastercard,credit,icloud.com,icloud.com,,safari generic
0,100.0,10,15.0,H,visa,debit,gmail.com,,Windows,edge
0,40.0,10.13,,H,visa,debit,gmail.com,hotmail.com,Mac OS X,safari generic
0,15.226,,62.0,C,visa,debit,gmail.com,gmail.com,,chrome
0,100.0,10.11,62.0,H,visa,credit,gmail.com,,Mac OS X,chrome
0,40.0,10.11,62.0,H,visa,debit,verizon.net,,Mac OS X,chrome
0,35.648,,59.0,C,visa,debit,gmail.com,gmail.com,,chrome
0,50.0,7,11.0,H,visa,credit,yahoo.com,,Windows,ie
0,100.0,7,62.0,H,visa,credit,yahoo.com,,Windows,chrome
0,75.0,7,11.0,H,visa,credit,yahoo.com,yahoo.com,Windows,ie
0,100.0,10,49.0,H,visa,credit,yahoo.com,,Windows,opera
0,100.0,10,15.0,H,american express,credit,anonymous.com,yahoo.com,Windows,edge
0,150.0,10.12,,H,discover,credit,comcast.net,yahoo.com,Mac OS X,safari generic
0,100.0,10,49.0,H,visa,credit,yahoo.com,,Windows,opera
0,275.0,11.1,11.0,R,american express,credit,msn.com,msn.com,iOS,mobile safari
0,90.268,,62.0,C,mastercard,debit,hotmail.com,hotmail.com,,chrome
0,150.0,7,11.0,R,american express,credit,anonymous.com,anonymous.com,Windows,ie
0,100.0,10,11.0,R,visa,credit,anonymous.com,anonymous.com,Windows,ie
0,90.268,,62.0,C,mastercard,credit,hotmail.com,hotmail.com,,chrome
0,100.0,10,57.0,H,visa,debit,optonline.net,,Windows,firefox
0,25.0,10,11.0,H,visa,debit,yahoo.com,yahoo.com,Windows,ie
0,100.0,10.9,49.0,H,visa,credit,gmail.com,,Mac OS X,opera
0,100.0,10,57.0,H,visa,debit,hotmail.com,,Windows,firefox
0,25.0,11.1,11.0,H,mastercard,debit,comcast.net,,iOS,mobile safari
0,50.0,10,62.0,H,visa,debit,mail.com,mail.com,Windows,chrome
0,43.261,,62.0,C,mastercard,debit,hotmail.es,hotmail.es,,chrome
0,75.0,10,15.0,H,visa,debit,gmail.com,,Windows,edge
0,50.0,11.1,11.0,H,mastercard,credit,gmail.com,,iOS,mobile safari
0,30.089,,11.0,C,mastercard,credit,gmail.com,gmail.com,,mobile safari
0,75.0,10,15.0,H,visa,debit,gmail.com,,Windows,edge
0,50.0,10,62.0,H,visa,debit,mail.com,mail.com,Windows,chrome
0,15.709,,62.0,C,visa,credit,gmail.com,gmail.com,,chrome
0,75.0,7,62.0,H,visa,credit,frontier.com,,Windows,chrome
0,14.199,,56.0,C,mastercard,debit,hotmail.com,hotmail.com,,chrome
0,100.0,7,11.0,R,mastercard,debit,anonymous.com,anonymous.com,Windows,ie
0,10.151,,46.0,C,mastercard,debit,gmail.com,gmail.com,,chrome
0,17.764,,10.0,C,visa,credit,hotmail.com,hotmail.com,,mobile safari
0,50.0,7,62.0,H,mastercard,credit,hotmail.com,,Windows,chrome
0,25.0,7,62.0,H,visa,debit,yahoo.com,gmail.com,Windows,chrome
0,50.0,10,11.0,H,mastercard,debit,frontiernet.net,,Windows,ie
0,100.0,11.1,11.0,R,visa,credit,anonymous.com,anonymous.com,iOS,mobile safari
0,50.0,11.1,,H,mastercard,credit,gmail.com,,iOS,mobile safari generic
0,75.0,7,62.0,H,mastercard,credit,yahoo.com,,Windows,chrome
0,25.0,7,62.0,H,visa,debit,yahoo.com,gmail.com,Windows,chrome
0,75.0,10.13,,H,visa,credit,gmail.com,,Mac OS X,safari generic
0,25.0,7,62.0,H,visa,debit,yahoo.com,gmail.com,Windows,chrome
0,36.373,,11.0,C,mastercard,debit,gmail.com,gmail.com,,mobile safari
0,37.702,,56.0,C,mastercard,debit,hotmail.com,hotmail.com,,chrome
0,36.373,,11.0,C,mastercard,debit,gmail.com,gmail.com,,mobile safari
0,20.059,,62.0,C,visa,debit,gmail.com,gmail.com,,chrome
0,36.373,,11.0,C,mastercard,debit,gmail.com,gmail.com,,mobile safari
0,48.094,,4.0,C,visa,debit,gmail.com,gmail.com,,android webview
0,75.0,11.1,11.0,H,mastercard,debit,gmail.com,hotmail.com,iOS,mobile safari
0,30.0,7,62.0,H,visa,debit,yahoo.com,yahoo.com,Windows,chrome
0,375.0,10,62.0,R,visa,credit,gmail.com,yahoo.com,Windows,chrome
0,75.0,11.1,11.0,H,mastercard,debit,gmail.com,hotmail.com,iOS,mobile safari
0,75.0,11.1,11.0,H,mastercard,credit,gmail.com,hotmail.com,iOS,mobile safari
0,1000.0,7,57.0,R,visa,credit,hotmail.com,hotmail.com,Windows,firefox
0,36.373,,11.0,C,mastercard,debit,gmail.com,gmail.com,,mobile safari
0,5.982,,62.0,C,visa,credit,hotmail.com,hotmail.com,,chrome
1,225.0,7,62.0,R,visa,credit,gmail.com,gmail.com,Windows,chrome
0,100.0,10,62.0,R,visa,credit,aol.com,aol.com,Windows,chrome
0,200.0,,,R,mastercard,debit,gmail.com,gmail.com,,
0,125.0,,11.0,R,visa,credit,gmail.com,gmail.com,,ie
0,36.373,,11.0,C,mastercard,credit,gmail.com,gmail.com,,mobile safari
0,30.0,10.13,,H,visa,debit,yahoo.com,gmail.com,Mac OS X,safari generic
0,40.0,7,57.0,H,visa,credit,anonymous.com,,Windows,firefox
0,25.0,7,62.0,H,mastercard,credit,gmail.com,,Windows,chrome
0,60.0,10,62.0,H,visa,credit,yahoo.com,yahoo.com,Windows,chrome
1,225.0,7,62.0,R,american express,credit,gmail.com,gmail.com,Windows,chrome
1,225.0,7,62.0,R,american express,credit,gmail.com,gmail.com,Windows,chrome
0,100.0,10,15.0,R,american express,credit,sbcglobal.net,anonymous.com,Windows,edge
0,200.0,7,11.0,R,visa,debit,anonymous.com,anonymous.com,Windows,ie
0,10.453,,10.0,C,mastercard,debit,hotmail.com,hotmail.com,,mobile safari
0,450.0,7,62.0,H,visa,credit,gmail.com,,Windows,chrome
0,200.0,,,R,visa,debit,me.com,me.com,,
0,55.0,7,62.0,S,visa,credit,,yahoo.com,Windows,chrome
0,50.0,10.10,,H,visa,credit,yahoo.com,,Mac OS X,safari generic
0,100.0,7,62.0,R,visa,credit,anonymous.com,anonymous.com,Windows,chrome
0,30.0,7,58.0,H,visa,debit,verizon.net,,Windows,chrome
0,100.0,10.12,62.0,R,american express,credit,anonymous.com,anonymous.com,Mac OS X,chrome
0,25.0,7,62.0,H,visa,debit,bellsouth.net,bellsouth.net,Windows,chrome
0,200.0,,,R,american express,credit,yahoo.com,anonymous.com,,
0,100.0,7,62.0,H,visa,credit,anonymous.com,,Windows,chrome
0,75.0,10.3,10.0,H,visa,credit,msn.com,,iOS,mobile safari
0,200.0,11.1,11.0,R,visa,debit,gmail.com,yahoo.com,iOS,mobile safari
0,19.093,,62.0,C,mastercard,debit,gmail.com,gmail.com,,chrome
0,100.0,10.11,,H,visa,credit,aol.com,,Mac OS X,safari generic
0,50.0,10,62.0,R,visa,debit,anonymous.com,anonymous.com,Windows,chrome
0,29.545,,62.0,C,mastercard,debit,gmail.com,gmail.com,,chrome
0,32.325,,49.0,C,mastercard,credit,yahoo.com.mx,yahoo.com.mx,,chrome
0,100.0,10.11,,H,visa,credit,aol.com,,Mac OS X,safari generic
0,50.0,10,15.0,H,mastercard,credit,gmail.com,,Windows,edge
0,15.0,10.11,,S,visa,debit,,gmail.com,Mac OS X,safari generic
0,75.0,7.0,62.0,H,american express,credit,gmail.com,,Android,chrome
0,75.0,7.0,62.0,H,american express,debit,gmail.com,,Android,chrome
0,100.0,7,11.0,H,visa,credit,hotmail.com,,Windows,ie
0,75.0,7.0,62.0,H,american express,debit,gmail.com,,Android,chrome
0,20.241,,,C,visa,debit,hotmail.com,hotmail.com,,chrome generic
0,25.0,7,11.0,H,visa,debit,yahoo.com,,Windows,ie
0,50.0,7,11.0,R,visa,credit,hotmail.com,hotmail.com,Windows,ie
0,100.0,7,62.0,S,visa,credit,,icloud.com,Windows,chrome
0,30.0,7.0,62.0,H,mastercard,credit,yahoo.com,,Android,chrome
0,66.341,,62.0,C,mastercard,debit,gmail.com,gmail.com,,chrome
0,150.0,11.1,11.0,H,visa,credit,bellsouth.net,,iOS,mobile safari
0,100.0,7,62.0,H,visa,debit,gmail.com,,Windows,chrome
0,25.0,10.7,49.0,H,visa,debit,anonymous.com,anonymous.com,Mac OS X,chrome
0,250.0,10,62.0,R,american express,credit,gmail.com,gmail.com,Windows,chrome
0,250.0,10,62.0,R,american express,credit,gmail.com,gmail.com,Windows,chrome
0,20.0,10.3,10.0,H,mastercard,debit,anonymous.com,,iOS,mobile safari
0,26.706,,62.0,C,visa,debit,hotmail.com,hotmail.com,,chrome
0,50.0,11.1,,H,visa,credit,aol.com,,iOS,mobile safari generic
0,100.0,,,H,visa,debit,yahoo.com,,,
0,15.0,10.11,,S,visa,debit,,gmail.com,Mac OS X,safari generic
0,24.047,,11.0,C,mastercard,credit,hotmail.com,hotmail.com,,mobile safari
0,50.269,,62.0,C,mastercard,credit,gmail.com,gmail.com,,chrome
0,50.0,,,H,visa,credit,gmail.com,,,
0,65.254,,62.0,C,visa,debit,hotmail.com,hotmail.com,,chrome
0,50.0,10.2,10.0,H,visa,credit,charter.net,,iOS,mobile safari
0,15.0,7,62.0,H,visa,debit,gmail.com,anonymous.com,Windows,chrome
0,6.948,,62.0,C,mastercard,credit,outlook.es,outlook.es,,chrome
0,8.542,,62.0,C,mastercard,credit,gmail.com,gmail.com,,chrome
0,25.0,7,57.0,H,visa,debit,gmail.com,,Windows,firefox
0,25.0,7,62.0,H,visa,debit,yahoo.com,,Windows,chrome
0,50.0,8.1,62.0,H,visa,credit,gmail.com,,Windows,chrome
0,100.0,11.1,11.0,H,visa,credit,gmail.com,,iOS,mobile safari
0,25.0,7,62.0,H,visa,debit,yahoo.com,,Windows,chrome
0,50.0,,11.0,R,discover,credit,hotmail.com,hotmail.com,,ie
0,150.0,10,11.0,R,visa,credit,anonymous.com,anonymous.com,Windows,ie
0,6.525,,62.0,C,visa,debit,gmail.com,gmail.com,,chrome
0,6.065,,62.0,C,mastercard,credit,gmail.com,gmail.com,,chrome
0,6.065,,,C,mastercard,credit,gmail.com,gmail.com,,
1,69.785,,62.0,C,visa,credit,gmail.com,gmail.com,,chrome
0,6.065,,62.0,C,mastercard,credit,gmail.com,gmail.com,,chrome
0,50.0,11.0,11.0,H,mastercard,debit,gmail.com,gmail.com,iOS,mobile safari
0,26.585,,62.0,C,visa,credit,anonymous.com,anonymous.com,,chrome
0,100.0,10,62.0,H,american express,credit,suddenlink.net,,Windows,chrome
0,200.0,7,62.0,H,visa,debit,yahoo.com,yahoo.com,Windows,chrome
0,64.649,,11.0,C,visa,debit,hotmail.com,hotmail.com,,mobile safari
0,75.0,7,52.0,S,visa,debit,,anonymous.com,Windows,firefox
0,175.0,7,11.0,R,visa,credit,gmail.com,anonymous.com,Windows,ie
0,42.596,,11.0,C,visa,debit,gmail.com,gmail.com,,ie
0,50.0,7,11.0,S,visa,credit,,yahoo.com,Windows,ie
0,200.0,11.1,11.0,H,visa,credit,gmail.com,,iOS,mobile safari
0,6.948,,62.0,C,visa,credit,hotmail.com,hotmail.com,,chrome
0,50.874,,57.0,C,visa,credit,anonymous.com,anonymous.com,,firefox
0,200.0,11.1,11.0,H,visa,credit,gmail.com,,iOS,mobile safari
0,500.0,7,62.0,R,visa,credit,anonymous.com,anonymous.com,Windows,chrome
0,6.948,,62.0,C,visa,credit,hotmail.com,hotmail.com,,chrome
0,28.579,,55.0,C,mastercard,debit,hotmail.com,hotmail.com,,chrome
0,6.948,,62.0,C,visa,credit,hotmail.com,hotmail.com,,chrome
